transaction_date,transaction_qty,unit_price,Total_Bill,product_category,product_detail,Size,Month Name,Day Name,Hour
2023-03-10,1,2.2,2.2,Coffee,Ethiopia,Small,March,Friday,11
2023-03-10,1,2.2,2.2,Coffee,Ethiopia,Small,March,Friday,17
2023-03-11,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,11
2023-03-12,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,7
2023-03-12,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,18
2023-03-13,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,8
2023-03-13,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,10
2023-03-13,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,15
2023-03-13,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,18
2023-03-14,1,2.2,2.2,Coffee,Ethiopia,Small,March,Tuesday,8
2023-03-15,1,2.2,2.2,Coffee,Ethiopia,Small,March,Wednesday,15
2023-03-16,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,7
2023-03-16,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,7
2023-03-16,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,9
2023-03-16,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,9
2023-03-16,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,10
2023-03-16,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,16
2023-03-17,1,2.2,2.2,Coffee,Ethiopia,Small,March,Friday,9
2023-03-17,1,2.2,2.2,Coffee,Ethiopia,Small,March,Friday,9
2023-03-17,1,2.2,2.2,Coffee,Ethiopia,Small,March,Friday,16
2023-03-18,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,7
2023-03-18,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,7
2023-03-18,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,9
2023-03-18,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,10
2023-03-18,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,14
2023-03-18,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,19
2023-03-19,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,10
2023-03-19,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,13
2023-03-19,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,15
2023-03-20,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,7
2023-03-20,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,8
2023-03-20,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,9
2023-03-21,1,2.2,2.2,Coffee,Ethiopia,Small,March,Tuesday,8
2023-03-22,1,2.2,2.2,Coffee,Ethiopia,Small,March,Wednesday,12
2023-03-22,1,2.2,2.2,Coffee,Ethiopia,Small,March,Wednesday,16
2023-03-23,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,9
2023-03-23,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,14
2023-03-23,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,14
2023-03-23,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,14
2023-03-23,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,19
2023-03-24,1,2.2,2.2,Coffee,Ethiopia,Small,March,Friday,8
2023-03-25,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,7
2023-03-25,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,16
2023-03-25,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,16
2023-03-25,1,2.2,2.2,Coffee,Ethiopia,Small,March,Saturday,17
2023-03-26,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,7
2023-03-26,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,7
2023-03-26,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,8
2023-03-26,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,10
2023-03-26,1,2.2,2.2,Coffee,Ethiopia,Small,March,Sunday,10
2023-03-27,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,10
2023-03-27,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,11
2023-03-27,1,2.2,2.2,Coffee,Ethiopia,Small,March,Monday,19
2023-03-28,1,2.2,2.2,Coffee,Ethiopia,Small,March,Tuesday,8
2023-03-29,1,2.2,2.2,Coffee,Ethiopia,Small,March,Wednesday,10
2023-03-29,1,2.2,2.2,Coffee,Ethiopia,Small,March,Wednesday,11
2023-03-29,1,2.2,2.2,Coffee,Ethiopia,Small,March,Wednesday,18
2023-03-30,1,2.2,2.2,Coffee,Ethiopia,Small,March,Thursday,17
2023-03-31,1,2.2,2.2,Coffee,Ethiopia,Small,March,Friday,8
2023-01-02,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,16
2023-01-03,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,17
2023-01-03,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,17
2023-01-03,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,18
2023-01-04,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,11
2023-01-04,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,12
2023-01-04,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,13
2023-01-04,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,17
2023-01-04,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,17
2023-01-05,1,2.2,2.2,Coffee,Ethiopia,Small,January,Thursday,11
2023-01-06,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,17
2023-01-06,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,18
2023-01-07,1,2.2,2.2,Coffee,Ethiopia,Small,January,Saturday,8
2023-01-09,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,7
2023-01-09,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,12
2023-01-09,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,18
2023-01-09,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,19
2023-01-10,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,10
2023-01-10,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,11
2023-01-11,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,7
2023-01-11,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,11
2023-01-11,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,13
2023-01-11,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,18
2023-01-12,1,2.2,2.2,Coffee,Ethiopia,Small,January,Thursday,10
2023-01-13,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,9
2023-01-13,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,10
2023-01-13,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,15
2023-01-13,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,17
2023-01-15,1,2.2,2.2,Coffee,Ethiopia,Small,January,Sunday,15
2023-01-16,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,7
2023-01-16,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,16
2023-01-17,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,7
2023-01-17,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,9
2023-01-17,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,18
2023-01-18,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,7
2023-01-18,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,7
2023-01-18,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,9
2023-01-18,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,10
2023-01-18,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,14
2023-01-19,1,2.2,2.2,Coffee,Ethiopia,Small,January,Thursday,10
2023-01-20,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,9
2023-01-20,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,9
2023-01-20,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,9
2023-01-21,1,2.2,2.2,Coffee,Ethiopia,Small,January,Saturday,8
2023-01-22,1,2.2,2.2,Coffee,Ethiopia,Small,January,Sunday,12
2023-01-22,1,2.2,2.2,Coffee,Ethiopia,Small,January,Sunday,16
2023-01-23,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,14
2023-01-23,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,14
2023-01-23,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,16
2023-01-24,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,9
2023-01-25,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,7
2023-01-25,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,8
2023-01-25,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,12
2023-01-25,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,16
2023-01-25,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,16
2023-01-25,1,2.2,2.2,Coffee,Ethiopia,Small,January,Wednesday,17
2023-01-26,1,2.2,2.2,Coffee,Ethiopia,Small,January,Thursday,7
2023-01-26,1,2.2,2.2,Coffee,Ethiopia,Small,January,Thursday,10
2023-01-27,1,2.2,2.2,Coffee,Ethiopia,Small,January,Friday,11
2023-01-28,1,2.2,2.2,Coffee,Ethiopia,Small,January,Saturday,7
2023-01-28,1,2.2,2.2,Coffee,Ethiopia,Small,January,Saturday,8
2023-01-28,1,2.2,2.2,Coffee,Ethiopia,Small,January,Saturday,17
2023-01-28,1,2.2,2.2,Coffee,Ethiopia,Small,January,Saturday,18
2023-01-29,1,2.2,2.2,Coffee,Ethiopia,Small,January,Sunday,7
2023-01-29,1,2.2,2.2,Coffee,Ethiopia,Small,January,Sunday,12
2023-01-29,1,2.2,2.2,Coffee,Ethiopia,Small,January,Sunday,16
2023-01-30,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,7
2023-01-30,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,11
2023-01-30,1,2.2,2.2,Coffee,Ethiopia,Small,January,Monday,18
2023-01-31,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,7
2023-01-31,1,2.2,2.2,Coffee,Ethiopia,Small,January,Tuesday,13
2023-02-03,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,15
2023-02-03,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,17
2023-02-03,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,18
2023-02-04,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,11
2023-02-04,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,14
2023-02-04,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,17
2023-02-05,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,11
2023-02-05,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,18
2023-02-08,1,2.2,2.2,Coffee,Ethiopia,Small,February,Wednesday,13
2023-02-08,1,2.2,2.2,Coffee,Ethiopia,Small,February,Wednesday,15
2023-02-09,1,2.2,2.2,Coffee,Ethiopia,Small,February,Thursday,7
2023-02-09,1,2.2,2.2,Coffee,Ethiopia,Small,February,Thursday,18
2023-02-10,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,10
2023-02-10,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,10
2023-02-10,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,11
2023-02-10,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,11
2023-02-10,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,17
2023-02-11,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,7
2023-02-11,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,13
2023-02-11,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,18
2023-02-12,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,9
2023-02-13,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,10
2023-02-13,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,15
2023-02-13,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,16
2023-02-13,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,17
2023-02-15,1,2.2,2.2,Coffee,Ethiopia,Small,February,Wednesday,13
2023-02-17,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,9
2023-02-17,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,12
2023-02-17,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,16
2023-02-17,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,18
2023-02-18,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,7
2023-02-18,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,19
2023-02-19,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,9
2023-02-19,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,10
2023-02-19,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,15
2023-02-20,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,7
2023-02-20,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,8
2023-02-20,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,9
2023-02-20,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,10
2023-02-21,1,2.2,2.2,Coffee,Ethiopia,Small,February,Tuesday,8
2023-02-22,1,2.2,2.2,Coffee,Ethiopia,Small,February,Wednesday,16
2023-02-23,1,2.2,2.2,Coffee,Ethiopia,Small,February,Thursday,9
2023-02-23,1,2.2,2.2,Coffee,Ethiopia,Small,February,Thursday,11
2023-02-23,1,2.2,2.2,Coffee,Ethiopia,Small,February,Thursday,16
2023-02-23,1,2.2,2.2,Coffee,Ethiopia,Small,February,Thursday,19
2023-02-24,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,8
2023-02-24,1,2.2,2.2,Coffee,Ethiopia,Small,February,Friday,14
2023-02-25,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,8
2023-02-25,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,15
2023-02-25,1,2.2,2.2,Coffee,Ethiopia,Small,February,Saturday,16
2023-02-26,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,7
2023-02-26,1,2.2,2.2,Coffee,Ethiopia,Small,February,Sunday,9
2023-02-27,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,8
2023-02-27,1,2.2,2.2,Coffee,Ethiopia,Small,February,Monday,10
2023-05-01,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,15
2023-05-01,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,16
2023-05-02,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,16
2023-05-02,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,19
2023-05-03,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,13
2023-05-03,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,15
2023-05-03,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,17
2023-05-03,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,17
2023-05-03,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,18
2023-05-04,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,11
2023-05-04,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,12
2023-05-04,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,13
2023-05-04,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,17
2023-05-04,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,17
2023-05-05,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,11
2023-05-05,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,11
2023-05-05,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,11
2023-05-05,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,13
2023-05-05,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,18
2023-05-06,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,11
2023-05-06,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,12
2023-05-06,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,17
2023-05-06,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,19
2023-05-07,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,8
2023-05-08,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,13
2023-05-08,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,13
2023-05-08,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,18
2023-05-08,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,18
2023-05-09,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,12
2023-05-09,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,18
2023-05-09,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,18
2023-05-09,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,19
2023-05-10,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,7
2023-05-10,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,8
2023-05-10,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,8
2023-05-10,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,10
2023-05-10,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,11
2023-05-10,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,11
2023-05-10,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,17
2023-05-11,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,7
2023-05-11,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,10
2023-05-11,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,11
2023-05-11,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,13
2023-05-11,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,18
2023-05-12,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,9
2023-05-12,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,18
2023-05-13,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,8
2023-05-13,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,9
2023-05-13,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,10
2023-05-13,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,15
2023-05-13,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,16
2023-05-13,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,17
2023-05-13,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,18
2023-05-14,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,8
2023-05-14,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,8
2023-05-15,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,9
2023-05-15,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,13
2023-05-15,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,15
2023-05-16,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,7
2023-05-16,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,9
2023-05-16,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,9
2023-05-16,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,10
2023-05-16,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,16
2023-05-16,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,18
2023-05-17,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,8
2023-05-17,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,9
2023-05-17,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,12
2023-05-17,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,16
2023-05-18,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,9
2023-05-18,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,10
2023-05-18,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,19
2023-05-19,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,9
2023-05-19,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,15
2023-05-20,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,7
2023-05-20,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,8
2023-05-20,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,9
2023-05-20,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,10
2023-05-20,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,16
2023-05-20,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,17
2023-05-21,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,8
2023-05-21,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,8
2023-05-21,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,14
2023-05-22,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,12
2023-05-22,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,16
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,7
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,9
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,11
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,14
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,14
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,14
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,16
2023-05-23,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,19
2023-05-24,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,8
2023-05-24,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,9
2023-05-24,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,14
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,8
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,9
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,9
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,12
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,15
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,16
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,17
2023-05-25,1,2.2,2.2,Coffee,Ethiopia,Small,May,Thursday,17
2023-05-26,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,7
2023-05-26,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,9
2023-05-26,1,2.2,2.2,Coffee,Ethiopia,Small,May,Friday,10
2023-05-27,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,8
2023-05-27,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,8
2023-05-27,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,12
2023-05-27,1,2.2,2.2,Coffee,Ethiopia,Small,May,Saturday,19
2023-05-28,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,7
2023-05-28,1,2.2,2.2,Coffee,Ethiopia,Small,May,Sunday,17
2023-05-29,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,7
2023-05-29,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,11
2023-05-29,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,15
2023-05-29,1,2.2,2.2,Coffee,Ethiopia,Small,May,Monday,15
2023-05-30,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,7
2023-05-30,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,8
2023-05-30,1,2.2,2.2,Coffee,Ethiopia,Small,May,Tuesday,9
2023-05-31,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,7
2023-05-31,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,8
2023-05-31,1,2.2,2.2,Coffee,Ethiopia,Small,May,Wednesday,13
2023-06-01,1,2.2,2.2,Coffee,Brazilian,Small,June,Thursday,12
2023-06-01,1,2.2,2.2,Coffee,Brazilian,Small,June,Thursday,14
2023-06-01,1,2.2,2.2,Coffee,Brazilian,Small,June,Thursday,17
2023-06-01,1,2.2,2.2,Coffee,Brazilian,Small,June,Thursday,18
2023-06-02,1,2.2,2.2,Coffee,Brazilian,Small,June,Friday,16
2023-06-02,1,2.2,2.2,Coffee,Brazilian,Small,June,Friday,18
2023-06-02,1,2.2,2.2,Coffee,Brazilian,Small,June,Friday,19
2023-06-03,1,2.2,2.2,Coffee,Brazilian,Small,June,Saturday,12
2023-06-03,1,2.2,2.2,Coffee,Brazilian,Small,June,Saturday,16
2023-06-03,1,2.2,2.2,Coffee,Brazilian,Small,June,Saturday,17
2023-06-03,1,2.2,2.2,Coffee,Brazilian,Small,June,Saturday,18
2023-06-04,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,12
2023-06-04,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,16
2023-06-04,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,17
2023-06-04,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,18
2023-06-04,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,19
2023-06-05,1,2.2,2.2,Coffee,Brazilian,Small,June,Monday,14
2023-06-05,1,2.2,2.2,Coffee,Brazilian,Small,June,Monday,14
2023-06-05,1,2.2,2.2,Coffee,Brazilian,Small,June,Monday,16
2023-06-05,1,2.2,2.2,Coffee,Brazilian,Small,June,Monday,18
2023-06-05,1,2.2,2.2,Coffee,Brazilian,Small,June,Monday,19
2023-06-06,1,2.2,2.2,Coffee,Brazilian,Small,June,Tuesday,12
2023-06-06,1,2.2,2.2,Coffee,Brazilian,Small,June,Tuesday,17
2023-06-07,1,2.2,2.2,Coffee,Brazilian,Small,June,Wednesday,7
2023-06-07,1,2.2,2.2,Coffee,Brazilian,Small,June,Wednesday,11
2023-06-07,1,2.2,2.2,Coffee,Brazilian,Small,June,Wednesday,14
2023-06-07,1,2.2,2.2,Coffee,Brazilian,Small,June,Wednesday,19
2023-06-08,1,2.2,2.2,Coffee,Brazilian,Small,June,Thursday,10
2023-06-09,1,2.2,2.2,Coffee,Brazilian,Small,June,Friday,12
2023-06-10,1,2.2,2.2,Coffee,Brazilian,Small,June,Saturday,10
2023-06-10,1,2.2,2.2,Coffee,Brazilian,Small,June,Saturday,13
2023-06-10,1,2.2,2.2,Coffee,Brazilian,Small,June,Saturday,15
2023-06-11,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,7
2023-06-11,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,7
2023-06-11,1,2.2,2.2,Coffee,Brazilian,Small,June,Sunday,10
